,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,19.999999855842283,20.000000080138534,20.00000000590919,20.000000017860053,20.00000001240269,19.999999946508687,20.000000012543968,19.999999937763405,20.000000011465428,19.999999976788352,20.00000001614874,19.999999917373145,20.00000000311258,19.99999998119634,20.000000015843735,19.99999994556493,20.000000037117704,20.00000000658398,20.000000016849008,20.00000003581653,20.000000010917393,19.999999882697146,19.999999995610956,20.000000077210967,19.99999997724905,20.000000100060802,19.999999993441996,19.999999849582263,19.999999986911547,20.000000171356163,20.000000003783004,20.000000031560926,20.000000028243786,19.999999873953968,19.999999997083624,19.999999988746406,20.000000005687916,20.0,19.999999999999993,20.000000000000014,20.0,20.000000000000007,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.000000000000007,20.0,20.000000000000007,20.000000000000018,20.0,19.999999893977638,20.000000077923232,19.99999998154258,19.999999957850545,20.000000006224933,20.000000185956186,19.999999999066485,20.0000000313763,20.000000047479503,19.999999950780435,19.999999998062684,19.999999948039314,19.999999957812083,20.00000013946945,19.99999997077862,19.99999998943611,20.00000000906596,20.000000030791764,20.00000000139277,20.00000003847754,19.999999998725198,20.000000169094683,20.000000017268324,20.000000036424346,19.999999992431015,20.000000183983147,20.00000000454741,20.000000026244148,20.00000004643643,19.999999951942502,20.0000000517423,20.000000038990866,20.000000018016475,20.000000066616185,19.999999999415586,19.9999999496359,19.999999905805478
1,19.999999802141573,19.999999895252113,19.999999885634622,19.999999887094955,19.999999879114625,19.999999852888553,19.999999869661984,19.9999998470909,19.999999871502737,19.9999998638557,19.9999998712768,19.999999837619008,19.99999986646692,19.9999998662439,19.999999876924413,19.999999857527076,19.99999989137105,19.999999887271382,19.99999989166221,19.99999989570134,19.999999874922185,19.999999826284547,19.999999872216947,19.999999911772107,19.999999886372372,19.99999992109443,19.999999870535415,19.99999981273453,19.9999998762532,19.99999995693613,19.999999903270094,19.99999989872619,19.99999988195398,19.99999982158524,19.99999986269061,19.999999874336403,19.999999899950005,19.999999973165238,19.999999992780484,19.999999998019803,19.999999999391562,19.99999999969955,19.999848326356137,19.999727595905387,19.99965432290729,19.999601277204853,19.999560810258995,19.999531002935488,19.999511278983363,19.999501446731518,19.99950144688152,19.999511279427665,19.999531003656294,19.999560811223976,19.999601278361798,19.999654324171363,19.999727597121193,19.99984832714736,19.99999999962593,19.999999999170857,19.999999997211056,19.999999989767854,19.999999961929433,19.99999985804186,19.999999906973184,19.999999875739476,19.999999867331503,19.999999902196,19.99999997223747,19.999999908472244,19.999999906531485,19.99999990286366,19.999999861923406,19.999999868786432,19.99999985288521,19.999999869096307,19.99999993740221,19.999999881209703,19.999999879124587,19.999999889502227,19.999999900122297,19.99999989412234,19.9999999095177,19.99999991054011,19.999999971890105,19.999999920675883,19.99999991642362,19.99999991141962,19.99999997709179,19.99999991421451,19.99999990853896,19.999999907798156,19.99999987503522,19.99999990981318,19.999999910422048,19.99999990351504,19.99999991366066,19.999999878112078,19.999999841721163,19.999999814227
2,19.99999960173691,19.999999628576706,19.999999634247978,19.999999635266708,19.999999631050546,19.999999622835833,19.99999962352802,19.99999961894414,19.99999962391588,19.999999623147893,19.999999622901267,19.99999961576439,19.999999622519553,19.99999962566518,19.999999629441188,19.999999628385957,19.99999963811259,19.999999640394076,19.999999641890444,19.999999640569197,19.99999963106198,19.999999619002022,19.999999632052717,19.999999646179834,19.999999644678798,19.999999648800344,19.999999632209704,19.999999617793133,19.999999637993348,19.99999966287343,19.999999653322973,19.999999645550428,19.99999963326319,19.99999961547831,19.99999962363269,19.999999631777182,19.999999641083825,19.999991468669297,19.999973996190448,19.99995250015545,19.999918851150976,19.9998438251896,19.999605344594226,19.999431463084452,19.999298532166744,19.999196265031415,19.999116290706805,19.999056964185286,19.999017612116592,19.998997977262118,19.99899797756496,19.999017613014082,19.999056965643053,19.99911629266289,19.999196267387724,19.999298534772596,19.999431465704234,19.99960534682925,19.99984382628694,19.999918851802637,19.999952500094285,19.999973994251032,19.999991462550675,19.999999633423204,19.999999645579674,19.999999641518936,19.99999964320182,19.999999659169003,19.999999679033763,19.999999665640306,19.999999658818375,19.999999651193345,19.99999963658362,19.999999633256476,19.999999630654806,19.99999963974721,19.99999965816989,19.999999648143447,19.9999996462592,19.99999965037122,19.99999965566448,19.99999965840048,19.999999666228636,19.99999967401855,19.999999690439186,19.99999968072204,19.999999677413665,19.99999967888254,19.999999692271896,19.99999967652747,19.999999668429027,19.99999966282074,19.99999965383342,19.99999966040761,19.999999661057167,19.999999657688313,19.99999965374942,19.999999636589767,19.999999617210552,19.999999603758866
3,19.99999937449245,19.999999383069827,19.99999938751387,19.999999388673345,19.999999386985017,19.999999383876215,19.999999382670115,19.999999381241768,19.99999938206875,19.999999381918727,19.99999938141599,19.999999380017734,19.999999382181723,19.999999384456082,19.999999386789195,19.999999388462975,19.999999392299276,19.99999939430189,19.999999394936292,19.999999393623018,19.99999938975451,19.999999386608845,19.99999939081206,19.99999939621571,19.99999939736264,19.999999397218435,19.999999391709924,19.999999388234944,19.99999939505362,19.99999940324128,19.999999401597933,19.999999396889365,19.999999390070037,19.999999383432122,19.999999384584648,19.999999388055812,19.99999939153959,19.999975587358456,19.999926026615245,19.999869657485288,19.999797931778872,19.99969493109652,19.99954074550812,19.999394913997794,19.999272269889698,19.999173972219904,19.99909564290283,19.999036989731533,19.99899789490139,19.998978342103808,19.998978342417683,19.998997895833263,19.999036991251245,19.999095644957023,19.999173974726887,19.999272272731613,19.99939491701673,19.999540748496045,19.99969493384378,19.999797934442398,19.999869660084684,19.99992602912323,19.999975590379,19.999999396663377,19.999999400403368,19.99999940155477,19.99999940478784,19.99999941224443,19.999999419088276,19.99999941623684,19.999999411908362,19.999999406507733,19.999999399961244,19.99999939700105,19.999999396730324,19.99999940106784,19.9999994073867,19.999999406934997,19.999999407397546,19.999999410058972,19.99999941376393,19.999999417586462,19.999999422977815,19.999999428866268,19.999999435126046,19.999999434359438,19.999999433626456,19.999999434424975,19.99999943658579,19.999999431194443,19.999999425828943,19.999999421222363,19.999999417070107,19.999999416926673,19.999999415710697,19.99999941243162,19.999999407058947,19.99999939728701,19.999999386772416,19.999999379839046
4,19.99999913867061,19.999999141696282,19.999999144064336,19.999999144927788,19.999999144339967,19.999999143013895,19.99999914203446,19.999999141284068,19.99999914119862,19.99999914104228,19.999999140826226,19.999999140708837,19.999999141733518,19.999999143188234,19.999999144796536,19.999999146377473,19.999999148319645,19.99999914957792,19.99999914992982,19.999999149232067,19.999999147724203,19.99999914686679,19.999999148370975,19.999999150508305,19.999999151337605,19.99999915100084,19.999999149176613,19.999999148383097,19.999999150744916,19.999999153440136,19.99999915293811,19.999999150339068,19.999999146695465,19.999999143595502,19.999999143217963,19.999999144321833,19.999999145523685,19.999961658473143,19.99988486542678,19.999802171391625,19.999708287382713,19.999597221909497,19.99946779234394,19.999339238406037,19.999225722071486,19.999131711055686,19.999055318953097,19.998997456936618,19.99895863565362,19.99893915383405,19.998939154168728,19.998958636650034,19.998997458571658,19.99905532118706,19.9991317138312,19.99922572531325,19.99933924203804,19.999467796294457,19.99959722614976,19.999708292038488,19.999802176678827,19.999884871778224,19.99996166693897,19.999999156208123,19.999999157815658,19.99999915950894,19.99999916215033,19.99999916593261,19.999999168838063,19.999999168310417,19.9999991660705,19.999999162967985,19.999999159752573,19.99999915805616,19.999999158197596,19.99999916040712,19.999999163374067,19.99999916481229,19.999999166337016,19.99999916870319,19.999999171745802,19.999999175203616,19.9999991792299,19.999999183342656,19.9999991868393,19.9999991879632,19.999999188307754,19.999999188605106,19.999999188451834,19.999999185835573,19.99999918246993,19.999999179169663,19.999999176297965,19.999999174518287,19.99999917242732,19.999999169268527,19.999999164767736,19.999999158726915,19.999999152753055,19.999999148985854
5,19.9999988998231,19.999998900980355,19.999998902119405,19.999998902633504,19.99999890243317,19.999998901804936,19.99999890116976,19.99999890066142,19.999998900399383,19.99999890022555,19.999998900137793,19.99999890025787,19.999998900855285,19.999998901766798,19.999998902831237,19.999998903930738,19.999998905023915,19.999998905760314,19.999998905973005,19.99999890565123,19.999998905043444,19.99999890476314,19.999998905296735,19.99999890610894,19.999998906478638,19.9999989062707,19.999998905612593,19.999998905375914,19.999998906102807,19.999998906836243,19.9999989063753,19.999998904833326,19.999998902777254,19.999998901036456,19.999998900369867,19.99999890048987,19.9999989007798,19.99994954860346,19.999849605227112,19.999745875271724,19.99963582445088,19.99951787681482,19.99939396355211,19.999272283876277,19.99916342759986,19.99907183097828,19.998996464917255,19.99893888340823,19.998900036942405,19.99888048341008,19.998880483773146,19.99890003802653,19.99893888519827,19.99899646738837,19.999071834097602,19.999163431330395,19.999272288205994,19.99939396849396,19.999517882422307,19.999635830882948,19.99974588281389,19.999849614371875,19.999949560191688,19.999998914215514,19.999998915142196,19.999998916515,19.999998918371933,19.999998920497617,19.999998922020943,19.999998922096275,19.99999892109523,19.999998919541127,19.999998918024907,19.999998917273413,19.999998917596784,19.99999891898899,19.999998920890157,19.99999892260308,19.99999892443504,19.999998926670973,19.99999892931248,19.999998932252307,19.999998935395514,19.99999893843515,19.999998940925295,19.999998942346316,19.99999894303625,19.999998943235866,19.999998942780866,19.99999894122609,19.999998939045543,19.99999893668839,19.999998934433812,19.99999893242119,19.999998930211767,19.999998927447432,19.999998924016552,19.999998920099863,19.999998916527034,19.999998914365456
6,19.99999865981834,19.99999866028263,19.999998660799427,19.99999866105365,19.999998660954265,19.999998660602916,19.999998660178232,19.999998659792467,19.99999865951194,19.999998659322742,19.999998659241527,19.999998659329567,19.99999865966295,19.999998660192443,19.999998660830876,19.999998661490324,19.99999866208496,19.999998662466417,19.999998662550663,19.999998662356386,19.99999866203521,19.999998661845588,19.99999866194389,19.999998662152073,19.9999986621973,19.99999866199074,19.99999866162714,19.999998661405158,19.999998661454157,19.999998661426723,19.99999866089352,19.99999865984169,19.99999865854377,19.9999986574032,19.999998656735183,19.99999865648798,19.99999865641823,19.99993867785,19.99981813160639,19.999695900017198,19.999571258334193,19.999444497346808,19.999317901173352,19.9991961103122,19.999087477838483,19.998995720340307,19.998919826329423,19.998861574836667,19.998822145297698,19.998802259090695,19.998802259487267,19.998822146484716,19.998861576806476,19.99891982907058,19.998995723840444,19.99908748208967,19.999196115346493,19.999317907053086,19.999444504162543,19.99957126625707,19.99969590932193,19.99981814270362,19.99993869130916,19.99999867138861,19.999998672022617,19.99999867303693,19.99999867432479,19.999998675664987,19.999998676651813,19.99999867695851,19.999998676673016,19.99999867607639,19.99999867553252,19.999998675415803,19.999998675927134,19.99999867706189,19.999998678594494,19.99999868027482,19.9999986821291,19.999998684233173,19.999998686580835,19.999998689097616,19.999998691664693,19.999998694077146,19.999998696080418,19.999998697460512,19.999998698255066,19.999998698521242,19.99999869820968,19.999998697242365,19.99999869579777,19.99999869410454,19.999998692327697,19.99999869052089,19.99999868855113,19.99999868629288,19.999998683751173,19.99999868112895,19.99999867888976,19.999998677583477
7,19.999998419349293,19.999998419532385,19.999998419742035,19.999998419827403,19.999998419727333,19.999998419474228,19.999998419147786,19.999998418818276,19.99999841853318,19.99999841831195,19.999998418176006,19.999998418155922,19.999998418274505,19.999998418509136,19.999998418809508,19.999998419114725,19.99999841935918,19.999998419469737,19.999998419406836,19.99999841918845,19.999998418895427,19.999998418640107,19.999998418481162,19.99999841835817,19.99999841816775,19.99999841786782,19.99999841750007,19.99999841716342,19.999998416881937,19.999998416522974,19.999998415930374,19.99999841509614,19.99999841415293,19.999998413297398,19.99999841267968,19.999998412308635,19.99999841209918,19.999928396316296,19.999788343331286,19.99964833485667,19.999508811521814,19.99937095306495,19.99923703348231,19.999110375315492,19.99899825005621,19.998903746215067,19.99882554522347,19.998765444311307,19.998724710320996,19.998704148167786,19.998704148600535,19.998724711618593,19.998765446472326,19.998825548247023,19.998903750103917,19.998998254821974,19.99911038101781,19.999237040209373,19.99937096091767,19.999508820660825,19.999648345513098,19.999788355811507,19.999928410985753,19.999998428039977,19.999998428522737,19.99999842928531,19.9999984302253,19.99999843118573,19.999998431962815,19.99999843241293,19.99999843256194,19.999998432558893,19.999998432612983,19.999998432930138,19.99999843363407,19.99999843473695,19.9999984361511,19.999998437772618,19.999998439573364,19.99999844155179,19.999998443680063,19.999998445892636,19.999998448088494,19.99999845012832,19.999998451858712,19.999998453160256,19.999998454002256,19.999998454384354,19.99999845429425,19.999998453735916,19.999998452798636,19.999998451604306,19.999998450251546,19.999998448783543,19.99999844717899,19.99999844542178,19.999998443566316,19.999998441775002,19.999998440319576,19.999998439495215
8,19.999998178697158,19.999998178755586,19.999998178808916,19.99999817878659,19.99999817865344,19.99999817841888,19.999998178120403,19.999998177799668,19.99999817749055,19.999998177215872,19.999998176994627,19.99999817684362,19.999998176770003,19.999998176760098,19.99999817678329,19.99999817679988,19.999998176767306,19.99999817664651,19.99999817641849,19.999998176095154,19.999998175717938,19.99999817533825,19.999998174982487,19.999998174631692,19.999998174247704,19.99999817381271,19.999998173341908,19.999998172866515,19.9999981723872,19.99999817185285,19.999998171208865,19.99999817045957,19.99999816967442,19.999998168953773,19.99999816837751,19.999998167967693,19.99999816770174,19.999918136332855,19.99975851054526,19.9996002845566,19.999444699830462,19.99929346990846,19.99914890437621,19.99901382001648,19.998895113460705,19.99879546924052,19.998713164037934,19.998649946864045,19.99860710350707,19.998585474659055,19.99858547512848,19.99860710491682,19.998649949217253,19.99871316734126,19.99879547350624,19.998895118712632,19.99901382632944,19.99914891184897,19.999293478638037,19.999444709955565,19.99960029625834,19.99975852404365,19.99991815185937,19.999998184339642,19.99999818474304,19.999998185356276,19.99999818610538,19.999998186889815,19.999998187600788,19.999998188168455,19.999998188602923,19.999998188984268,19.99999818943037,19.9999981900577,19.99999819094205,19.999998192100737,19.999998193500335,19.999998195091184,19.999998196839943,19.999998198720558,19.999998200694993,19.99999820270437,19.999998204668323,19.999998206488932,19.99999820806585,19.999998209319543,19.999998210209355,19.999998210719664,19.999998210847046,19.99999821060842,19.999998210056543,19.999998209262504,19.999998208290638,19.999998207182745,19.999998205959503,19.999998204648943,19.999998203317304,19.999998202085166,19.999998201118327,19.999998200582592
9,19.9999979379866,19.99999793798388,19.999997937951456,19.999997937856612,19.999997937680945,19.99999793742746,19.999997937115282,19.99999793676944,19.999997936413486,19.999997936066354,19.999997935743007,19.99999793545392,19.99999793520179,19.999997934977955,19.999997934763673,19.99999793453421,19.999997934263643,19.999997933930516,19.99999793352546,19.999997933055734,19.999997932542925,19.999997932012466,19.99999793147885,19.99999793093841,19.99999793037867,19.99999792979341,19.999997929188332,19.999997928573535,19.999997927947497,19.999997927292373,19.999997926592666,19.999997925858846,19.999997925131403,19.999997924465763,19.999997923908886,19.99999792348289,19.99999792318815,19.99990743954845,19.99972727795997,19.999549592989336,19.99937623333518,19.99920932236216,19.999051294097285,19.99890481743321,19.998776845049466,19.998669853247268,19.99858169482393,19.99851407559983,19.998468282183303,19.998445171832287,19.998445172337828,19.99846828370276,19.998514078138665,19.99858169839447,19.998669857867288,19.998776850747937,19.998904824293184,19.999051302218913,19.999209331830013,19.999376244265648,19.9995496055205,19.999727292245606,19.999907455738125,19.99999794038572,19.999997940753506,19.999997941291365,19.99999794195012,19.999997942667374,19.999997943382066,19.999997944057178,19.999997944697032,19.99999794534488,19.999997946066536,19.999997946928232,19.999997947975707,19.999997949223612,19.999997950658326,19.99999795225184,19.999997953974667,19.99999795579551,19.99999795767498,19.999997959561526,19.9999979613915,19.99999796309324,19.999997964596208,19.999997965842713,19.999997966795956,19.9999979674379,19.99999796776585,19.999997967794183,19.99999796755661,19.999997967098533,19.99999796646575,19.999997965697304,19.999997964827333,19.99999796389718,19.999997962968788,19.999997962130035,19.999997961485974,19.999997961134234
